type,pos,headword,freq_tar,freq_ref,range_tar,range_ref,likelihood,effect,lower_word,word,category,subcategory,source_file
sec,,,11604,0,719,0,165.771,0.0,sec,SEC,NOUNS,NOUN.RELATION,WordNet Words & Phrases.txt
sec,,,11604,0,719,0,165.771,0.0,sec,SEC,NOUNS,NOUN.TIME,WordNet Words & Phrases.txt
book,,,11596,0,718,0,165.657,0.0,book,BOOK,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
book,,,11596,0,718,0,165.657,0.0,book,BOOK,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
book,,,11596,0,718,0,165.657,0.0,book,BOOK,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
book,,,11596,0,718,0,165.657,0.0,book,BOOK,NOUNS,NOUN.POSSESSION,WordNet Words & Phrases.txt
book,,,11596,0,718,0,165.657,0.0,book,BOOK,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
book,,,11596,0,718,0,165.657,0.0,book,BOOK,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
nahn,,,11591,0,715,0,165.585,0.0,nahn,,,,
smth,,,11589,0,723,0,165.557,0.0,smth,,,,
lounge,,,11582,0,442,0,165.457,0.0,lounge,LOUNGE,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
lounge,,,11582,0,442,0,165.457,0.0,lounge,LOUNGE,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
lounge,,,11582,0,442,0,165.457,0.0,lounge,LOUNGE,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
attack,,,11571,0,723,0,165.3,0.0,attack,ATTACK,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
attack,,,11571,0,723,0,165.3,0.0,attack,ATTACK,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
attack,,,11571,0,723,0,165.3,0.0,attack,ATTACK,NOUNS,NOUN.PROCESS,WordNet Words & Phrases.txt
attack,,,11571,0,723,0,165.3,0.0,attack,ATTACK,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
attack,,,11571,0,723,0,165.3,0.0,attack,ATTACK,VERBS,VERB.BODY,WordNet Words & Phrases.txt
attack,,,11571,0,723,0,165.3,0.0,attack,ATTACK,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
attack,,,11571,0,723,0,165.3,0.0,attack,ATTACK,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
attack,,,11571,0,723,0,165.3,0.0,attack,ATTACK,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
rly,,,11545,0,717,0,164.928,0.0,rly,,,,
shy,,,11536,0,722,0,164.8,0.0,shy,SHY,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
shy,,,11536,0,722,0,164.8,0.0,shy,SHY,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
shy,,,11536,0,722,0,164.8,0.0,shy,SHY,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
shy,,,11536,0,722,0,164.8,0.0,shy,SHY,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
joining,,,11533,0,720,0,164.757,0.0,joining,JOINING,NOUNS,NOUN.ACT,WordNet Words & Phrases (Unambiguous).txt
touch,,,11499,0,723,0,164.271,0.0,touch,TOUCH,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
touch,,,11499,0,723,0,164.271,0.0,touch,TOUCH,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
touch,,,11499,0,723,0,164.271,0.0,touch,TOUCH,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
touch,,,11499,0,723,0,164.271,0.0,touch,TOUCH,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
touch,,,11499,0,723,0,164.271,0.0,touch,TOUCH,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
touch,,,11499,0,723,0,164.271,0.0,touch,TOUCH,NOUNS,NOUN.QUANTITY,WordNet Words & Phrases.txt
touch,,,11499,0,723,0,164.271,0.0,touch,TOUCH,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
touch,,,11499,0,723,0,164.271,0.0,touch,TOUCH,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
touch,,,11499,0,723,0,164.271,0.0,touch,TOUCH,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
touch,,,11499,0,723,0,164.271,0.0,touch,TOUCH,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
touch,,,11499,0,723,0,164.271,0.0,touch,TOUCH,VERBS,VERB.CONSUMPTION,WordNet Words & Phrases.txt
touch,,,11499,0,723,0,164.271,0.0,touch,TOUCH,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
touch,,,11499,0,723,0,164.271,0.0,touch,TOUCH,VERBS,VERB.EMOTION,WordNet Words & Phrases.txt
touch,,,11499,0,723,0,164.271,0.0,touch,TOUCH,VERBS,VERB.PERCEPTION,WordNet Words & Phrases.txt
touch,,,11499,0,723,0,164.271,0.0,touch,TOUCH,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
touch,,,11499,0,723,0,164.271,0.0,touch,TOUCH,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
bully,,,11478,0,720,0,163.971,0.0,bully,BULLY,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
bully,,,11478,0,720,0,163.971,0.0,bully,BULLY,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
bully,,,11478,0,720,0,163.971,0.0,bully,BULLY,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
bully,,,11478,0,720,0,163.971,0.0,bully,BULLY,VERBS,VERB.EMOTION,WordNet Words & Phrases.txt
alln,,,11477,0,717,0,163.957,0.0,alln,,,,
loved,,,11444,0,724,0,163.485,0.0,loved,LOVED,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
peoplen,,,11438,0,721,0,163.4,0.0,peoplen,,,,
uhn,,,11436,0,715,0,163.371,0.0,uhn,,,,
bang,,,11424,0,695,0,163.2,0.0,bang,BANG,ADVERBS,ADV.ALL,WordNet Words & Phrases.txt
bang,,,11424,0,695,0,163.2,0.0,bang,BANG,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
bang,,,11424,0,695,0,163.2,0.0,bang,BANG,NOUNS,NOUN.BODY,WordNet Words & Phrases.txt
bang,,,11424,0,695,0,163.2,0.0,bang,BANG,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
bang,,,11424,0,695,0,163.2,0.0,bang,BANG,NOUNS,NOUN.FEELING,WordNet Words & Phrases.txt
bang,,,11424,0,695,0,163.2,0.0,bang,BANG,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
bang,,,11424,0,695,0,163.2,0.0,bang,BANG,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
bang,,,11424,0,695,0,163.2,0.0,bang,BANG,VERBS,VERB.PERCEPTION,WordNet Words & Phrases.txt
added,,,11417,0,722,0,163.1,0.0,added,ADDED,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
match,,,11416,0,713,0,163.085,0.0,match,MATCH,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
match,,,11416,0,713,0,163.085,0.0,match,MATCH,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
match,,,11416,0,713,0,163.085,0.0,match,MATCH,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
match,,,11416,0,713,0,163.085,0.0,match,MATCH,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
match,,,11416,0,713,0,163.085,0.0,match,MATCH,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
match,,,11416,0,713,0,163.085,0.0,match,MATCH,NOUNS,NOUN.QUANTITY,WordNet Words & Phrases.txt
match,,,11416,0,713,0,163.085,0.0,match,MATCH,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
match,,,11416,0,713,0,163.085,0.0,match,MATCH,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
match,,,11416,0,713,0,163.085,0.0,match,MATCH,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
match,,,11416,0,713,0,163.085,0.0,match,MATCH,VERBS,VERB.POSSESSION,WordNet Words & Phrases.txt
match,,,11416,0,713,0,163.085,0.0,match,MATCH,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
match,,,11416,0,713,0,163.085,0.0,match,MATCH,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
tree,,,11406,0,716,0,162.942,0.0,tree,TREE,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
tree,,,11406,0,716,0,162.942,0.0,tree,TREE,NOUNS,NOUN.PLANT,WordNet Words & Phrases.txt
tree,,,11406,0,716,0,162.942,0.0,tree,TREE,NOUNS,NOUN.SHAPE,WordNet Words & Phrases.txt
tree,,,11406,0,716,0,162.942,0.0,tree,TREE,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
drawing,,,11386,0,722,0,162.657,0.0,drawing,DRAWING,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
drawing,,,11386,0,722,0,162.657,0.0,drawing,DRAWING,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
drawing,,,11386,0,722,0,162.657,0.0,drawing,DRAWING,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
drinking,,,11374,0,717,0,162.485,0.0,drinking,DRINKING,NOUNS,NOUN.ACT,WordNet Words & Phrases (Unambiguous).txt
cam,,,11372,0,667,0,162.457,0.0,cam,CAM,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
cam,,,11372,0,667,0,162.457,0.0,cam,CAM,NOUNS,NOUN.OBJECT,WordNet Words & Phrases.txt
cloudy,,,11328,0,356,0,161.828,0.0,cloudy,CLOUDY,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
system,,,11327,0,715,0,161.814,0.0,system,SYSTEM,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
system,,,11327,0,715,0,161.814,0.0,system,SYSTEM,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
system,,,11327,0,715,0,161.814,0.0,system,SYSTEM,NOUNS,NOUN.BODY,WordNet Words & Phrases.txt
system,,,11327,0,715,0,161.814,0.0,system,SYSTEM,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
system,,,11327,0,715,0,161.814,0.0,system,SYSTEM,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
system,,,11327,0,715,0,161.814,0.0,system,SYSTEM,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases.txt
especially,,,11316,0,723,0,161.657,0.0,especially,ESPECIALLY,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
crow,,,11289,0,298,0,161.271,0.0,crow,CROW,NOUNS,NOUN.ANIMAL,WordNet Words & Phrases.txt
crow,,,11289,0,298,0,161.271,0.0,crow,CROW,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
crow,,,11289,0,298,0,161.271,0.0,crow,CROW,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
crow,,,11289,0,298,0,161.271,0.0,crow,CROW,NOUNS,NOUN.OBJECT,WordNet Words & Phrases.txt
crow,,,11289,0,298,0,161.271,0.0,crow,CROW,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
crow,,,11289,0,298,0,161.271,0.0,crow,CROW,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
computer,,,11278,0,719,0,161.114,0.0,computer,COMPUTER,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
computer,,,11278,0,719,0,161.114,0.0,computer,COMPUTER,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
la,,,11266,0,705,0,160.942,0.0,la,LA,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
la,,,11266,0,705,0,160.942,0.0,la,LA,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
la,,,11266,0,705,0,160.942,0.0,la,LA,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases.txt
flex,,,11245,0,712,0,160.642,0.0,flex,FLEX,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
flex,,,11245,0,712,0,160.642,0.0,flex,FLEX,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
flex,,,11245,0,712,0,160.642,0.0,flex,FLEX,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
flex,,,11245,0,712,0,160.642,0.0,flex,FLEX,VERBS,VERB.PERCEPTION,WordNet Words & Phrases.txt
starting,,,11244,0,723,0,160.628,0.0,starting,STARTING,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
starting,,,11244,0,723,0,160.628,0.0,starting,STARTING,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
homework,,,11243,0,723,0,160.614,0.0,homework,HOMEWORK,NOUNS,NOUN.ACT,WordNet Words & Phrases (Unambiguous).txt
ugly,,,11225,0,719,0,160.357,0.0,ugly,UGLY,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
vcn,,,11222,0,711,0,160.314,0.0,vcn,,,,
yeh,,,11210,0,708,0,160.142,0.0,yeh,,,,
ello,,,11206,0,701,0,160.085,0.0,ello,,,,
version,,,11184,0,719,0,159.771,0.0,version,VERSION,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
version,,,11184,0,719,0,159.771,0.0,version,VERSION,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
version,,,11184,0,719,0,159.771,0.0,version,VERSION,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
ash,,,11173,0,661,0,159.614,0.0,ash,ASH,NOUNS,NOUN.PLANT,WordNet Words & Phrases.txt
ash,,,11173,0,661,0,159.614,0.0,ash,ASH,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases.txt
ash,,,11173,0,661,0,159.614,0.0,ash,ASH,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
japan,,,11142,0,710,0,159.171,0.0,japan,JAPAN,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
japan,,,11142,0,710,0,159.171,0.0,japan,JAPAN,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
japan,,,11142,0,710,0,159.171,0.0,japan,JAPAN,VERBS,VERB.CREATION,WordNet Words & Phrases.txt
offline,,,11137,0,714,0,159.099,0.0,offline,,,,
links,,,11115,0,715,0,158.785,0.0,links,LINKS,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases (Unambiguous).txt
heh,,,11095,0,710,0,158.499,0.0,heh,,,,
tickets,,,11093,0,510,0,158.471,0.0,tickets,,,,
prob,,,11092,0,724,0,158.457,0.0,prob,,,,
kpop,,,11090,0,706,0,158.428,0.0,kpop,,,,
none,,,11084,0,722,0,158.342,0.0,none,NONE,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
none,,,11084,0,722,0,158.342,0.0,none,NONE,ADVERBS,ADV.ALL,WordNet Words & Phrases.txt
none,,,11084,0,722,0,158.342,0.0,none,NONE,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
none,,,11084,0,722,0,158.342,0.0,none,NONE,NOUNS,NOUN.TIME,WordNet Words & Phrases.txt
needed,,,11077,0,727,0,158.242,0.0,needed,NEEDED,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
couldnt,,,11068,0,724,0,158.114,0.0,couldnt,,,,
dreams,,,11066,0,714,0,158.085,0.0,dreams,,,,
screen,,,11063,0,721,0,158.042,0.0,screen,SCREEN,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
screen,,,11063,0,721,0,158.042,0.0,screen,SCREEN,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
screen,,,11063,0,721,0,158.042,0.0,screen,SCREEN,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
screen,,,11063,0,721,0,158.042,0.0,screen,SCREEN,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
screen,,,11063,0,721,0,158.042,0.0,screen,SCREEN,VERBS,VERB.PERCEPTION,WordNet Words & Phrases.txt
screen,,,11063,0,721,0,158.042,0.0,screen,SCREEN,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
girlfriend,,,11052,0,723,0,157.885,0.0,girlfriend,GIRLFRIEND,NOUNS,NOUN.PERSON,WordNet Words & Phrases (Unambiguous).txt
ms,,,11047,0,716,0,157.814,0.0,ms,MS,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
ms,,,11047,0,716,0,157.814,0.0,ms,MS,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
ms,,,11047,0,716,0,157.814,0.0,ms,MS,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
drama,,,11025,0,722,0,157.499,0.0,drama,DRAMA,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
drama,,,11025,0,722,0,157.499,0.0,drama,DRAMA,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
drama,,,11025,0,722,0,157.499,0.0,drama,DRAMA,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
thinks,,,11017,0,722,0,157.385,0.0,thinks,,,,
nwhat,,,11011,0,721,0,157.299,0.0,nwhat,,,,
sick,,,11009,0,721,0,157.271,0.0,sick,SICK,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
sick,,,11009,0,721,0,157.271,0.0,sick,SICK,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
sick,,,11009,0,721,0,157.271,0.0,sick,SICK,VERBS,VERB.BODY,WordNet Words & Phrases.txt
selfies,,,11003,0,661,0,157.185,0.0,selfies,,,,
calls,,,11001,0,724,0,157.157,0.0,calls,,,,
proud,,,11001,0,722,0,157.157,0.0,proud,PROUD,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
cookies,,,10993,0,707,0,157.042,0.0,cookies,,,,
dinner,,,10991,0,718,0,157.014,0.0,dinner,DINNER,NOUNS,NOUN.FOOD,WordNet Words & Phrases.txt
dinner,,,10991,0,718,0,157.014,0.0,dinner,DINNER,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
dare,,,10958,0,718,0,156.542,0.0,dare,DARE,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
dare,,,10958,0,718,0,156.542,0.0,dare,DARE,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
dare,,,10958,0,718,0,156.542,0.0,dare,DARE,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
wall,,,10926,0,721,0,156.085,0.0,wall,WALL,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
wall,,,10926,0,721,0,156.085,0.0,wall,WALL,NOUNS,NOUN.BODY,WordNet Words & Phrases.txt
wall,,,10926,0,721,0,156.085,0.0,wall,WALL,NOUNS,NOUN.OBJECT,WordNet Words & Phrases.txt
wall,,,10926,0,721,0,156.085,0.0,wall,WALL,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
wall,,,10926,0,721,0,156.085,0.0,wall,WALL,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
behind,,,10909,0,723,0,155.842,0.0,behind,BEHIND,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
behind,,,10909,0,723,0,155.842,0.0,behind,BEHIND,ADVERBS,ADV.ALL,WordNet Words & Phrases.txt
behind,,,10909,0,723,0,155.842,0.0,behind,BEHIND,NOUNS,NOUN.BODY,WordNet Words & Phrases.txt
barely,,,10897,0,725,0,155.671,0.0,barely,BARELY,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
series,,,10895,0,709,0,155.642,0.0,series,SERIES,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
series,,,10895,0,709,0,155.642,0.0,series,SERIES,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
series,,,10895,0,709,0,155.642,0.0,series,SERIES,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
series,,,10895,0,709,0,155.642,0.0,series,SERIES,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
series,,,10895,0,709,0,155.642,0.0,series,SERIES,NOUNS,NOUN.RELATION,WordNet Words & Phrases.txt
rose,,,10888,0,679,0,155.542,0.0,rose,ROSE,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
rose,,,10888,0,679,0,155.542,0.0,rose,ROSE,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
rose,,,10888,0,679,0,155.542,0.0,rose,ROSE,NOUNS,NOUN.FOOD,WordNet Words & Phrases.txt
rose,,,10888,0,679,0,155.542,0.0,rose,ROSE,NOUNS,NOUN.PLANT,WordNet Words & Phrases.txt
nap,,,10880,0,718,0,155.428,0.0,nap,NAP,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
nap,,,10880,0,718,0,155.428,0.0,nap,NAP,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
nap,,,10880,0,718,0,155.428,0.0,nap,NAP,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
nap,,,10880,0,718,0,155.428,0.0,nap,NAP,NOUNS,NOUN.TIME,WordNet Words & Phrases.txt
nap,,,10880,0,718,0,155.428,0.0,nap,NAP,VERBS,VERB.BODY,WordNet Words & Phrases.txt
welc,,,10878,0,476,0,155.399,0.0,welc,,,,
shoot,,,10873,0,712,0,155.328,0.0,shoot,SHOOT,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
shoot,,,10873,0,712,0,155.328,0.0,shoot,SHOOT,NOUNS,NOUN.PLANT,WordNet Words & Phrases.txt
shoot,,,10873,0,712,0,155.328,0.0,shoot,SHOOT,VERBS,VERB.BODY,WordNet Words & Phrases.txt
shoot,,,10873,0,712,0,155.328,0.0,shoot,SHOOT,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
shoot,,,10873,0,712,0,155.328,0.0,shoot,SHOOT,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
shoot,,,10873,0,712,0,155.328,0.0,shoot,SHOOT,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
shoot,,,10873,0,712,0,155.328,0.0,shoot,SHOOT,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
shoot,,,10873,0,712,0,155.328,0.0,shoot,SHOOT,VERBS,VERB.CONSUMPTION,WordNet Words & Phrases.txt
shoot,,,10873,0,712,0,155.328,0.0,shoot,SHOOT,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
shoot,,,10873,0,712,0,155.328,0.0,shoot,SHOOT,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
shoot,,,10873,0,712,0,155.328,0.0,shoot,SHOOT,VERBS,VERB.PERCEPTION,WordNet Words & Phrases.txt
shoot,,,10873,0,712,0,155.328,0.0,shoot,SHOOT,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
shoot,,,10873,0,712,0,155.328,0.0,shoot,SHOOT,VERBS,VERB.WEATHER,WordNet Words & Phrases.txt
warning,,,10872,0,718,0,155.314,0.0,warning,WARNING,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
warning,,,10872,0,718,0,155.314,0.0,warning,WARNING,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
twice,,,10864,0,721,0,155.199,0.0,twice,TWICE,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
stand,,,10837,0,721,0,154.814,0.0,stand,STAND,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
stand,,,10837,0,721,0,154.814,0.0,stand,STAND,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
stand,,,10837,0,721,0,154.814,0.0,stand,STAND,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
stand,,,10837,0,721,0,154.814,0.0,stand,STAND,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
stand,,,10837,0,721,0,154.814,0.0,stand,STAND,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
stand,,,10837,0,721,0,154.814,0.0,stand,STAND,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
stand,,,10837,0,721,0,154.814,0.0,stand,STAND,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
stand,,,10837,0,721,0,154.814,0.0,stand,STAND,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
stand,,,10837,0,721,0,154.814,0.0,stand,STAND,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
stand,,,10837,0,721,0,154.814,0.0,stand,STAND,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
lurking,,,10833,0,710,0,154.756,0.0,lurking,LURKING,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
everyday,,,10820,0,720,0,154.571,0.0,everyday,EVERYDAY,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
honey,,,10820,0,703,0,154.571,0.0,honey,HONEY,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
honey,,,10820,0,703,0,154.571,0.0,honey,HONEY,NOUNS,NOUN.FOOD,WordNet Words & Phrases.txt
honey,,,10820,0,703,0,154.571,0.0,honey,HONEY,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
honey,,,10820,0,703,0,154.571,0.0,honey,HONEY,VERBS,VERB.PERCEPTION,WordNet Words & Phrases.txt
heck,,,10804,0,706,0,154.342,0.0,heck,HECK,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases (Unambiguous).txt
atleast,,,10802,0,726,0,154.314,0.0,atleast,,,,
le,,,10799,0,712,0,154.271,0.0,le,LE,NOUNS,NOUN.STATE,WordNet Words & Phrases (Unambiguous).txt
snow,,,10791,0,691,0,154.156,0.0,snow,SNOW,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
snow,,,10791,0,691,0,154.156,0.0,snow,SNOW,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
snow,,,10791,0,691,0,154.156,0.0,snow,SNOW,NOUNS,NOUN.PHENOMENON,WordNet Words & Phrases.txt
snow,,,10791,0,691,0,154.156,0.0,snow,SNOW,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases.txt
snow,,,10791,0,691,0,154.156,0.0,snow,SNOW,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
snow,,,10791,0,691,0,154.156,0.0,snow,SNOW,VERBS,VERB.WEATHER,WordNet Words & Phrases.txt
gm,,,10781,0,710,0,154.014,0.0,gm,GM,NOUNS,NOUN.QUANTITY,WordNet Words & Phrases (Unambiguous).txt
sit,,,10771,0,718,0,153.871,0.0,sit,SIT,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
sit,,,10771,0,718,0,153.871,0.0,sit,SIT,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
sit,,,10771,0,718,0,153.871,0.0,sit,SIT,VERBS,VERB.PERCEPTION,WordNet Words & Phrases.txt
sit,,,10771,0,718,0,153.871,0.0,sit,SIT,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
sit,,,10771,0,718,0,153.871,0.0,sit,SIT,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
lives,,,10747,0,722,0,153.528,0.0,lives,,,,
sadn,,,10722,0,720,0,153.171,0.0,sadn,,,,
keeps,,,10716,0,726,0,153.085,0.0,keeps,,,,
pictures,,,10705,0,722,0,152.928,0.0,pictures,,,,
summer,,,10702,0,711,0,152.885,0.0,summer,SUMMER,NOUNS,NOUN.TIME,WordNet Words & Phrases.txt
